Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume MXN,RRR,Rentabilidad,RR,,
1582675200,26/02/2020,ETHMXN,4736.83,4799.72,4148.93,4366.35,3064.71,13344496.8,12.08858261,12.09%,,,
1582588800,25/02/2020,ETHMXN,5040,5070.96,4680.49,4736.83,1184.04,5731471.63,25.6047093,25.60%,,,
1582502400,24/02/2020,ETHMXN,5150,5200,4900,5040,742.86,3762684.36,14.80763536,14.81%,,,
1582416000,23/02/2020,ETHMXN,4919.71,5172.26,4910.72,5150,666.17,3388147.28,-34.56925409,-34.57%,,,
1582329600,22/02/2020,ETHMXN,5039.27,5049.99,4810.31,4919.71,486.69,2388619.89,24.56594547,24.57%,,,
1582243200,21/02/2020,ETHMXN,4872.31,5100,4801.63,5039.27,1099.14,5502593.69,-15.19005768,-15.19%,,,
1582156800,20/02/2020,ETHMXN,4800,4949.98,4650,4872.31,1126.77,5440748.78,-6.417458754,-6.42%,,,
1582070400,19/02/2020,ETHMXN,5235.38,5269.75,4678,4800,1589.23,8057075.68,27.39565702,27.40%,,,
1581984000,18/02/2020,ETHMXN,5034.94,5300,4880,5235.38,1787.85,9184236.24,-11.21123137,-11.21%,,,
1581897600,17/02/2020,ETHMXN,4831.01,5500,4511.01,5034.94,2377.48,11767751.15,-8.577569527,-8.58%,,,
1581811200,16/02/2020,ETHMXN,4920.01,5144,4311.01,4831.01,2140.78,10090283.26,4.157363204,4.16%,,,
1581724800,15/02/2020,ETHMXN,5276.6,5499.99,4869.98,4920.01,2094.78,10670989.1,17.02278998,17.02%,,,
1581638400,14/02/2020,ETHMXN,5019.55,6000,4835.62,5276.6,2199.63,11568987.02,-11.68605629,-11.69%,,,
1581552000,13/02/2020,ETHMXN,4973.1,5188.45,4731.02,5019.55,1773.53,8849484.03,-2.619070441,-2.62%,,,
1581465600,12/02/2020,ETHMXN,4438.6,5100,4410.01,4973.1,3491.18,16870130.93,-15.3100098,-15.31%,,,
1581379200,11/02/2020,ETHMXN,4195.52,4453.99,4050,4438.6,1328.94,5723887.81,-18.29126973,-18.29%,,,
1581292800,10/02/2020,ETHMXN,4259.68,4289.43,4010,4195.52,748.5,3096013.84,8.571810287,8.57%,,,
1581206400,09/02/2020,ETHMXN,4190,4300,4185,4259.68,763.42,3241672.62,-9.127347987,-9.13%,,,
1581120000,08/02/2020,ETHMXN,4170.38,4260.91,4010.72,4190,909.79,3782062.53,-2.156541619,-2.16%,,,
1581033600,07/02/2020,ETHMXN,3942.39,4199.87,3909.08,4170.38,1367.16,5582446.26,-16.67617543,-16.68%,,,
1580947200,06/02/2020,ETHMXN,3820.55,4000,3737.56,3942.39,1193.18,4674424.64,-10.21136794,-10.21%,,,
1580860800,05/02/2020,ETHMXN,3511,3847.97,3490.79,3820.55,1609.3,5959512.26,-19.23507115,-19.24%,,,
1580774400,04/02/2020,ETHMXN,3580.39,3600,3460,3511,860.01,3022204.27,8.068510831,8.07%,,,
1580688000,03/02/2020,ETHMXN,3550,3656.21,3501.17,3580.39,452.31,1609650.19,-6.718843271,-6.72%,,,
1580601600,02/02/2020,ETHMXN,3441.02,3626.94,3382.01,3550,872.35,3098405.06,-12.49269215,-12.49%,,,
1580515200,01/02/2020,ETHMXN,3408.31,3474.81,3378,3441.02,452.13,1555501.29,-7.234644903,-7.23%,,,
1580428800,31/01/2020,ETHMXN,3458.74,3469.4,3270.01,3408.31,906.12,3059725.76,5.565488015,5.57%,,,
1580342400,30/01/2020,ETHMXN,3257.67,3475.37,3180,3458.74,675.94,2257837.69,-29.74672308,-29.75%,,,
1580256000,29/01/2020,ETHMXN,3274.6,3316,3050,3257.67,603.69,1965227.45,2.804419487,2.80%,,,
1580169600,28/01/2020,ETHMXN,3175.01,3296.74,3175.01,3274.6,998.9,3219499.03,-9.969966964,-9.97%,,,
1580083200,27/01/2020,ETHMXN,3135.28,3239.1,3100.03,3175.01,550.14,1747585.63,-7.221798088,-7.22%,,,
1579996800,26/01/2020,ETHMXN,3028.33,3149.98,2981.07,3135.28,290.84,895169.71,-36.77279604,-36.77%,,,
1579910400,25/01/2020,ETHMXN,3058.66,3058.66,2962.01,3028.33,306.79,920715.86,9.886241403,9.89%,,,
1579824000,24/01/2020,ETHMXN,3029.07,3089.98,2912.13,3058.66,599.03,1801680.01,-4.939652438,-4.94%,,,
1579737600,23/01/2020,ETHMXN,3147.85,3149.91,2980,3029.07,639.77,1949636.86,18.56604717,18.57%,,,
1579651200,22/01/2020,ETHMXN,3164.63,3200,3111.31,3147.85,456.32,1433203.12,3.677244039,3.68%,,,
1579564800,21/01/2020,ETHMXN,3138.13,3192.21,3098,3164.63,418.42,1315187.9,-6.333349266,-6.33%,,,
1579478400,20/01/2020,ETHMXN,3138.28,3170.01,3002.04,3138.13,565.63,1749453.74,0.026519103,0.03%,,,
1579392000,19/01/2020,ETHMXN,3277.44,3320,3000.01,3138.28,1477.55,4746435.57,9.418293797,9.42%,,,
1579305600,18/01/2020,ETHMXN,3206.37,3344,3100,3277.44,707.15,2282643.99,-10.05020151,-10.05%,,,
1579219200,17/01/2020,ETHMXN,3099.97,3241.69,3053,3206.37,1055.12,3340889.57,-10.08416104,-10.08%,,,
1579132800,16/01/2020,ETHMXN,3134.68,3149.28,2981.07,3099.97,527.73,1613103.31,6.577226991,6.58%,,,
1579046400,15/01/2020,ETHMXN,3142.15,3231.19,2963.95,3134.68,1054.14,3255698.92,0.708634527,0.71%,,,
1578960000,14/01/2020,ETHMXN,2721.88,3231.73,2703.94,3142.15,2342.21,6961392.64,-17.94330995,-17.94%,,,
1578873600,13/01/2020,ETHMXN,2743.49,2757.73,2670,2721.88,406.49,1099844.95,5.316243942,5.32%,,,
1578787200,12/01/2020,ETHMXN,2687,2769.22,2670.01,2743.49,179.24,485363.47,-31.51640259,-31.52%,,,
1578700800,11/01/2020,ETHMXN,2713.83,2770,2670,2687,325.8,886584.14,8.235113567,8.24%,,,
1578614400,10/01/2020,ETHMXN,2609.84,2720,2555.51,2713.83,729.37,1934996.8,-14.25750991,-14.26%,,,
1578528000,09/01/2020,ETHMXN,2676.08,2676.08,2551.01,2609.84,619.93,1610150.22,10.68507735,10.69%,,,
1578441600,08/01/2020,ETHMXN,2728.46,2800,2582.01,2676.08,1054.06,2817066.21,4.969356583,4.97%,,,
1578355200,07/01/2020,ETHMXN,2728.37,2749.95,2628.51,2728.46,1260.49,3410574.88,-0.00714008,-0.01%,,,
1578268800,06/01/2020,ETHMXN,2532.26,2728.54,2523.9,2728.37,1008.9,2684263.01,-19.43800178,-19.44%,,,
1578182400,05/01/2020,ETHMXN,2547.73,2600.75,2520.01,2532.26,469.78,1207997.01,3.29303078,3.29%,,,
1578096000,04/01/2020,ETHMXN,2542.16,2550.93,2501.06,2547.73,379.58,958638.82,-1.467411349,-1.47%,,,
1578009600,03/01/2020,ETHMXN,2412.13,2547.32,2355.2,2542.16,868.06,2133371.4,-14.97937931,-14.98%,,,
1577923200,02/01/2020,ETHMXN,2478.98,2478.98,2385.02,2412.13,377.01,913276.01,17.73162516,17.73%,,,
1577836800,01/01/2020,ETHMXN,2439.01,2525.54,2426.28,2478.98,172.39,426874.89,-23.18579964,-23.19%,,,
1577750400,31/12/2019,ETHMXN,2498.33,2529.96,2410,2439.01,587.09,1447204.37,10.10407263,10.10%,,,
1577664000,30/12/2019,ETHMXN,2545.04,2549.99,2450.01,2498.33,629.47,1572175.17,7.420528381,7.42%,,,
1577577600,29/12/2019,ETHMXN,2427.23,2598.67,2392.4,2545.04,359.97,895296.25,-32.72772731,-32.73%,,,
1577491200,28/12/2019,ETHMXN,2371.03,2429.99,2370.85,2427.23,290.51,699862.78,-19.34528932,-19.35%,,,
1577404800,27/12/2019,ETHMXN,2385.87,2411.84,2329.67,2371.03,458.33,1087194.34,3.23784173,3.24%,,,
1577318400,26/12/2019,ETHMXN,2384.71,2507.99,2358.04,2385.87,380.29,917954.48,-0.305030372,-0.31%,,,
1577232000,25/12/2019,ETHMXN,2432.96,2437.89,2351.32,2384.71,132.27,315042.28,36.47841536,36.48%,,,
1577145600,24/12/2019,ETHMXN,2418.11,2469.57,2399.58,2432.96,570.58,1389323.43,-2.602614883,-2.60%,,,
1577059200,23/12/2019,ETHMXN,2511.3,2540,2381.01,2418.11,619.14,1521605.37,15.05152308,15.05%,,,
1576972800,22/12/2019,ETHMXN,2414.32,2526.21,2394.3,2511.3,266.16,655961.18,-36.43672979,-36.44%,,,
1576886400,21/12/2019,ETHMXN,2437.09,2439.93,2402.01,2414.32,241.37,584244.66,9.433649584,9.43%,,,
1576800000,20/12/2019,ETHMXN,2429.84,2447.17,2384.11,2437.09,396.65,959298.12,-1.827807891,-1.83%,,,
1576713600,19/12/2019,ETHMXN,2534.7,2539.99,2384.14,2429.84,556.11,1351880.97,18.85598173,18.86%,,,
1576627200,18/12/2019,ETHMXN,2329.78,2544,2230,2534.7,790.99,1905719.66,-25.90677505,-25.91%,,,
1576540800,17/12/2019,ETHMXN,2525.17,2540.95,2285.01,2329.78,1051.76,2518819.18,18.57743211,18.58%,,,
1576454400,16/12/2019,ETHMXN,2735.41,2741.86,2480,2525.17,900.81,2319984.77,23.3389949,23.34%,,,
1576368000,15/12/2019,ETHMXN,2705.21,2753.64,2682.08,2735.41,221.61,602860.04,-13.62754388,-13.63%,,,
1576281600,14/12/2019,ETHMXN,2750,2767.98,2687.33,2705.21,458.13,1254067.18,9.776700936,9.78%,,,
1576195200,13/12/2019,ETHMXN,2737.97,2774.9,2721.37,2750,349.75,960172.22,-3.439599714,-3.44%,,,
1576108800,12/12/2019,ETHMXN,2728,2780.89,2663.26,2737.97,221.37,603560.51,-4.503771965,-4.50%,,,
1576022400,11/12/2019,ETHMXN,2821.31,2829.98,2710.1,2728,307.52,849625.48,30.34274194,30.34%,,,
1575936000,10/12/2019,ETHMXN,2842.99,2862.05,2766.75,2821.31,499.51,1400177.32,4.340253448,4.34%,,,
1575849600,09/12/2019,ETHMXN,2912.81,2923.07,2820,2842.99,337.07,963664.33,20.71379832,20.71%,,,
1575763200,08/12/2019,ETHMXN,2850,2946.85,2832.77,2912.81,168.96,490606.67,-37.17447917,-37.17%,,,
1575676800,07/12/2019,ETHMXN,2860.38,2899.89,2832.01,2850,269.72,772385.54,3.848435415,3.85%,,,
1575590400,06/12/2019,ETHMXN,2860,2909.96,2820.05,2860.38,361.45,1033736.58,-0.105132107,-0.11%,,,
1575504000,05/12/2019,ETHMXN,2829.03,2875.46,2813,2860,305.44,869323.09,-10.13947093,-10.14%,,,
1575417600,04/12/2019,ETHMXN,2895.59,2930.55,2810,2829.03,319.26,917810.47,20.84821149,20.85%,,,
1575331200,03/12/2019,ETHMXN,2928.4,2949.99,2860,2895.59,453.12,1314196.44,7.240907486,7.24%,,,
1575244800,02/12/2019,ETHMXN,2946.89,2970,2860.97,2928.4,308.72,897541.18,5.989245919,5.99%,,,
1575158400,01/12/2019,ETHMXN,2987.37,2989.4,2878,2946.89,177.63,519493.56,22.78894331,22.79%,,,
1575072000,30/11/2019,ETHMXN,3034,3045.85,2940,2987.37,200.33,600883.39,23.27659362,23.28%,,,
1574985600,29/11/2019,ETHMXN,2974.67,3078.38,2934.95,3034,465.46,1406198.99,-12.74653031,-12.75%,,,
1574899200,28/11/2019,ETHMXN,2997.92,3101.67,2792.59,2974.67,791.89,2339610.93,2.93601384,2.94%,,,
1574812800,27/11/2019,ETHMXN,2865.16,3039.99,2750.25,2997.92,444.44,1312640.28,-29.87129871,-29.87%,,,
1574726400,26/11/2019,ETHMXN,2850.01,2912.45,2801.93,2865.16,417.34,1193893.49,-3.630133704,-3.63%,,,
1574640000,25/11/2019,ETHMXN,2711.27,2955.83,2551.01,2850.01,545.27,1516541.37,-25.44427531,-25.44%,,,
1574553600,24/11/2019,ETHMXN,2976.35,2991.28,2711,2711.27,486.24,1372012.41,54.51628825,54.52%,,,
1574467200,23/11/2019,ETHMXN,2931.76,3500,2866.01,2976.35,492.67,1461561.85,-9.050683013,-9.05%,,,
1574380800,22/11/2019,ETHMXN,3120.11,3183.21,2700,2931.76,1321.23,3912843.38,14.25565571,14.26%,,,
1574294400,21/11/2019,ETHMXN,3404.3,3439.22,3060,3120.11,639.91,2054918.08,44.41093279,44.41%,,,
1574208000,20/11/2019,ETHMXN,3402.64,3459,3350.05,3404.3,405.37,1379270.94,-0.40950243,-0.41%,,,
1574121600,19/11/2019,ETHMXN,3411.71,3452.41,3335.08,3402.64,273.11,922133.42,3.321006188,3.32%,,,
1574035200,18/11/2019,ETHMXN,3521.55,3538.79,3354.2,3411.71,170.7,589963.92,64.34680726,64.35%,,,
1573948800,17/11/2019,ETHMXN,3490.14,3569.99,3462,3521.55,196.15,685889.52,-16.01325516,-16.01%,,,
1573862400,16/11/2019,ETHMXN,3460.15,3534.79,3460,3490.14,241.88,849105.5,-12.3987101,-12.40%,,,
1573776000,15/11/2019,ETHMXN,3589.37,3590,3420,3460.15,389.4,1351864.79,33.18438624,33.18%,,,
1573689600,14/11/2019,ETHMXN,3626.8,3649.71,3552.05,3589.37,335.59,1204595.18,11.15349087,11.15%,,,
1573603200,13/11/2019,ETHMXN,3613.65,3681.79,3574.83,3626.8,392.63,1425741.27,-3.349209179,-3.35%,,,
1573516800,12/11/2019,ETHMXN,3564.74,3624.98,3502.4,3613.65,322.07,1149108.33,-15.18613966,-15.19%,,,
1573430400,11/11/2019,ETHMXN,3617.99,3648.97,3502.4,3564.74,240.87,860598.89,22.10736082,22.11%,,,
1573344000,10/11/2019,ETHMXN,3546.44,3649.99,3490.1,3617.99,221.79,790815.2,-32.26024618,-32.26%,,,
1573257600,09/11/2019,ETHMXN,3520.08,3584.13,3500,3546.44,259.62,917568.18,-10.15330098,-10.15%,,,
1573171200,08/11/2019,ETHMXN,3611.39,3624.99,3468.01,3520.08,579.67,2051717.71,15.75206583,15.75%,,,
1573084800,07/11/2019,ETHMXN,3666.94,3699.99,3529.31,3611.39,453.7,1641257.32,12.24377342,12.24%,,,
1572998400,06/11/2019,ETHMXN,3682.72,3735.49,3620.6,3666.94,367.53,1344733.93,4.293527059,4.29%,,,
1572912000,05/11/2019,ETHMXN,3570.03,3689.99,3500.04,3682.72,527.34,1904199.06,-21.36951492,-21.37%,,,
1572825600,04/11/2019,ETHMXN,3483.62,3600,3436.24,3570.03,437.45,1554385.79,-19.75311464,-19.75%,,,
1572739200,03/11/2019,ETHMXN,3511.31,3532.33,3420.02,3483.62,172.08,598072.47,16.09135286,16.09%,,,
1572652800,02/11/2019,ETHMXN,3514,3593.27,3482.87,3511.31,262.48,924681.93,1.024839988,1.02%,,,
1572566400,01/11/2019,ETHMXN,3535.6,3550,3416,3514,303.83,1058033.31,7.109238719,7.11%,,,
1572480000,31/10/2019,ETHMXN,3499.77,3552.29,3431.99,3535.6,390.69,1371464.37,-9.170953953,-9.17%,,,
1572393600,30/10/2019,ETHMXN,3645.22,3669.55,3462.02,3499.77,407.16,1428407.29,35.72305727,35.72%,,,
1572307200,29/10/2019,ETHMXN,3483.51,3674.99,3455.6,3645.22,398.23,1425946.57,-40.6071868,-40.61%,,,
1572220800,28/10/2019,ETHMXN,3486.97,3567.78,3407.01,3483.51,493.03,1726673.42,0.701782853,0.70%,,,
1572134400,27/10/2019,ETHMXN,3399.96,3569.83,3350.01,3486.97,471.93,1633765.7,-18.43705634,-18.44%,,,
1572048000,26/10/2019,ETHMXN,3462.04,3684.8,3280.01,3399.96,738.39,2586405.52,8.407481141,8.41%,,,
1571961600,25/10/2019,ETHMXN,3076.66,3549.99,3060.03,3462.04,702.92,2364174.7,-54.8255847,-54.83%,,,
1571875200,24/10/2019,ETHMXN,3080,3154.98,3010.02,3076.66,507.68,1568225.97,0.657894737,0.66%,,,
1571788800,23/10/2019,ETHMXN,3290.93,3294.62,2955,3080,585.22,1804778.18,36.04285568,36.04%,,,
1571702400,22/10/2019,ETHMXN,3319.3,3355.25,3255.21,3290.93,237.11,783955.01,11.9649108,11.96%,,,
1571616000,21/10/2019,ETHMXN,3327.69,3387.17,3263.97,3319.3,479.7,1586000.16,1.749009798,1.75%,,,
1571529600,20/10/2019,ETHMXN,3291.31,3389.91,3250,3327.69,93.45,309296.26,-38.92990904,-38.93%,,,
1571443200,19/10/2019,ETHMXN,3345.35,3349.83,3250,3291.31,136.01,448373.88,39.73237262,39.73%,,,
1571356800,18/10/2019,ETHMXN,3390,3409,3258.04,3345.35,372.73,1231116.98,11.97918064,11.98%,,,
1571270400,17/10/2019,ETHMXN,3385.71,3410,3321.01,3390,334.59,1130053.35,-1.282166233,-1.28%,,,
1571184000,16/10/2019,ETHMXN,3480,3508.24,3310.02,3385.71,400.93,1358304.27,23.51782107,23.52%,,,
1571097600,15/10/2019,ETHMXN,3587.54,3631,3420,3480,691.34,2428201.55,15.55529841,15.56%,,,
1571011200,14/10/2019,ETHMXN,3489.01,3615,3483.07,3587.54,328.69,1169255.03,-29.97657367,-29.98%,,,
1570924800,13/10/2019,ETHMXN,3536.17,3581.06,3460.02,3489.01,277.13,979009.66,17.01728431,17.02%,,,
1570838400,12/10/2019,ETHMXN,3465.82,3599.99,3465.82,3536.17,1006.69,3589047.16,-6.988248617,-6.99%,,,
1570752000,11/10/2019,ETHMXN,3698.56,3799.99,3450,3465.82,698.91,2521308.88,33.30042495,33.30%,,,
1570665600,10/10/2019,ETHMXN,3753.71,3806.28,3661.45,3698.56,382.11,1424499.96,14.43301667,14.43%,,,
1570579200,09/10/2019,ETHMXN,3535,3815,3490.98,3753.71,947.27,3469600.92,-23.08845419,-23.09%,,,
1570492800,08/10/2019,ETHMXN,3526,3600,3488.28,3535,388.42,1370248.05,-2.31707945,-2.32%,,,
1570406400,07/10/2019,ETHMXN,3335.45,3564.99,3299,3526,676.54,2349983.56,-28.16537086,-28.17%,,,
1570320000,06/10/2019,ETHMXN,3435,3465.99,3260,3335.45,471.21,1565030.41,21.12646166,21.13%,,,
1570233600,05/10/2019,ETHMXN,3441.99,3466,3380,3435,252.37,860048.01,2.769742838,2.77%,,,
1570147200,04/10/2019,ETHMXN,3393.72,3519.99,3360.01,3441.99,562.57,1930889.34,-8.580265567,-8.58%,,,
1570060800,03/10/2019,ETHMXN,3599.38,3599.55,3352.02,3393.72,344.57,1195787.25,59.68598543,59.69%,,,
1569974400,02/10/2019,ETHMXN,3546.02,3600,3459.13,3599.38,442.09,1553723.28,-12.06994051,-12.07%,,,
1569888000,01/10/2019,ETHMXN,3589,3714.99,3443.05,3546.02,620.44,2207702.75,6.927341886,6.93%,,,
1569801600,30/09/2019,ETHMXN,3350,3599.99,3260,3589,627.45,2177163.59,-38.09068452,-38.09%,,,
1569715200,29/09/2019,ETHMXN,3454.75,3468.27,3256.02,3350,184.19,613035.9,56.87062273,56.87%,,,
1569628800,28/09/2019,ETHMXN,3450,3489.89,3300.32,3454.75,437.43,1495672.07,-1.085888028,-1.09%,,,
1569542400,27/09/2019,ETHMXN,3266.36,3479,3178,3450,535.48,1780369.92,-34.29446478,-34.29%,,,
1569456000,26/09/2019,ETHMXN,3359.37,3373.96,3000,3266.36,571.99,1817924.62,16.26077379,16.26%,,,
1569369600,25/09/2019,ETHMXN,3220.63,3499.98,3200,3359.37,973.7,3251186.52,-14.24874191,-14.25%,,,
1569283200,24/09/2019,ETHMXN,3940,3949.93,3152,3220.63,1733.28,5977915.8,41.50339241,41.50%,,,
1569196800,23/09/2019,ETHMXN,4045.89,4109.99,3865.08,3940,448.59,1794987.65,23.60507368,23.61%,,,
1569110400,22/09/2019,ETHMXN,4204.99,4204.99,3999.9,4045.89,396.54,1604973.49,40.12205578,40.12%,,,
1569024000,21/09/2019,ETHMXN,4234.99,4300,4155.01,4204.99,214.02,906185.14,14.01738155,14.02%,,,
1568937600,20/09/2019,ETHMXN,4324.99,4325,4150,4234.99,421.16,1780664.17,21.36955076,21.37%,,,
1568851200,19/09/2019,ETHMXN,4101.35,4350,3911.01,4324.99,1009.28,4176288.11,-22.15837032,-22.16%,,,
1568764800,18/09/2019,ETHMXN,4008.06,4191.41,4008.06,4101.35,600.59,2479021.88,-15.53305916,-15.53%,,,
1568678400,17/09/2019,ETHMXN,3859.97,4150,3814.85,4008.06,661.36,2637609.52,-22.39173824,-22.39%,,,
1568592000,16/09/2019,ETHMXN,3675.01,3889.99,3675.01,3859.97,367.01,1391634.1,-50.39644696,-50.40%,,,
1568505600,15/09/2019,ETHMXN,3661.61,3749.96,3649.5,3675.01,320.25,1179733.19,-4.184231069,-4.18%,,,
1568419200,14/09/2019,ETHMXN,3502.51,3749.99,3500.08,3661.61,452.3,1646003.31,-35.1757683,-35.18%,,,
1568332800,13/09/2019,ETHMXN,3551.07,3569.08,3450,3502.51,333.35,1163646.09,14.56727164,14.57%,,,
1568246400,12/09/2019,ETHMXN,3496.11,3570.93,3452.85,3551.07,520.03,1825386.69,-10.56862104,-10.57%,,,
1568160000,11/09/2019,ETHMXN,3533.86,3559.99,3430,3496.11,337.51,1178163.56,11.18485378,11.18%,,,
1568073600,10/09/2019,ETHMXN,3569.98,3610,3461,3533.86,342.29,1208128.98,10.55245552,10.55%,,,
1567987200,09/09/2019,ETHMXN,3539.24,3600,3460,3569.98,464.54,1645238.24,-6.617298833,-6.62%,,,
1567900800,08/09/2019,ETHMXN,3500,3599,3480,3539.24,184.39,652193.52,-21.28098053,-21.28%,,,
1567814400,07/09/2019,ETHMXN,3316,3549.29,3290.57,3500,408.4,1387982.27,-45.05386876,-45.05%,,,
1567728000,06/09/2019,ETHMXN,3452.01,3544.99,3262.15,3316,463.17,1577913.15,29.36502796,29.37%,,,
1567641600,05/09/2019,ETHMXN,3480.98,3486.6,3353.34,3452.01,485.65,1659525.84,5.965201277,5.97%,,,
1567555200,04/09/2019,ETHMXN,3507.33,3597.52,3429.96,3480.98,628.49,2208556.59,4.192588585,4.19%,,,
1567468800,03/09/2019,ETHMXN,3572.61,3649.97,3507.33,3507.33,577.24,2072126.05,11.3089876,11.31%,,,
1567382400,02/09/2019,ETHMXN,3450,3650,3422.01,3572.61,277.52,985123.51,-44.1805996,-44.18%,,,
1567296000,01/09/2019,ETHMXN,3497.98,3535.67,3380.02,3450,130.55,448898.25,36.75220222,36.75%,,,
1567209600,31/08/2019,ETHMXN,3371.83,3500.58,3350,3497.98,381.09,1293783.18,-33.10241675,-33.10%,,,
1567123200,30/08/2019,ETHMXN,3400.12,3449.99,3331.47,3371.83,595.81,2029180.57,4.74815797,4.75%,,,
1567036800,29/08/2019,ETHMXN,3514,3525.41,3303,3400.12,667.95,2285697.35,17.04918033,17.05%,,,
1566950400,28/08/2019,ETHMXN,3749.98,3761.99,3349.07,3514,638.99,2295866.94,36.9301554,36.93%,,,
1566864000,27/08/2019,ETHMXN,3722.04,3770,3685.15,3749.98,368.22,1372616.18,-7.587855087,-7.59%,,,
1566777600,26/08/2019,ETHMXN,3696.17,3850,3663.01,3722.04,331.41,1250370.3,-7.806040856,-7.81%,,,
1566691200,25/08/2019,ETHMXN,3763.29,3835.1,3655.01,3696.17,139.53,524123.93,48.10435032,48.10%,,,
1566604800,24/08/2019,ETHMXN,3860.04,3909,3723,3763.29,276.7,1058052.99,34.96566679,34.97%,,,
1566518400,23/08/2019,ETHMXN,3838.58,3924.9,3740.01,3860.04,389.86,1505637.96,-5.504540091,-5.50%,,,
1566432000,22/08/2019,ETHMXN,3685.2,3869.99,3615.67,3838.58,293.37,1102165.45,-52.2821011,-52.28%,,,
1566345600,21/08/2019,ETHMXN,3875.58,3922,3550,3685.2,414.87,1533406.1,45.88907369,45.89%,,,
1566259200,20/08/2019,ETHMXN,4013.24,4045,3850,3875.58,321.78,1264953.8,42.7807819,42.78%,,,
1566172800,19/08/2019,ETHMXN,3856.3,4049.97,3752.25,4013.24,548.42,2185463.5,-28.61675358,-28.62%,,,
1566086400,18/08/2019,ETHMXN,3611.81,3919.97,3580.02,3856.3,274.11,1035908.22,-89.19411915,-89.19%,,,
1566000000,17/08/2019,ETHMXN,3650.04,3725,3560.01,3611.81,238.38,869689.9,16.03741925,16.04%,,,
1565913600,16/08/2019,ETHMXN,3680.06,3749.99,3536.5,3650.04,572.41,2087819.92,5.244492584,5.24%,,,
1565827200,15/08/2019,ETHMXN,3754.05,4100,3445.01,3680.06,722.52,2662041.29,10.24054697,10.24%,,,
1565740800,14/08/2019,ETHMXN,4048.98,4069.97,3610,3754.05,683.61,2590636.13,43.14302014,43.14%,,,
1565654400,13/08/2019,ETHMXN,4140.01,4182.78,3950.01,4048.98,564.55,2278104.81,16.12434682,16.12%,,,
1565568000,12/08/2019,ETHMXN,4200,4229.99,4105.76,4140.01,111.43,464681.29,53.83648928,53.84%,,,
1565481600,11/08/2019,ETHMXN,4094.66,4243.98,3985,4200,228.25,944049.56,-46.15115005,-46.15%,,,
1565395200,10/08/2019,ETHMXN,4042.27,4164.98,3950,4094.66,571.62,2320198.2,-9.165179665,-9.17%,,,
1565308800,09/08/2019,ETHMXN,4298,4300.98,4010,4042.27,450.74,1845033.87,56.73559036,56.74%,,,
1565222400,08/08/2019,ETHMXN,4390.01,4465.86,4200,4298,462.8,1986334.7,19.88115817,19.88%,,,
1565136000,07/08/2019,ETHMXN,4432.67,4534.99,4319.15,4390.01,337.33,1485793.72,12.64637002,12.65%,,,
1565049600,06/08/2019,ETHMXN,4589,4615,4301,4432.67,593.56,2648400.5,26.33769122,26.34%,,,
1564963200,05/08/2019,ETHMXN,4305.68,4595.99,4246.91,4589,716.48,3221836.48,-39.54332291,-39.54%,,,
1564876800,04/08/2019,ETHMXN,4255.06,4314.99,4164.07,4305.68,211.84,897909.5,-23.89539275,-23.90%,,,
1564790400,03/08/2019,ETHMXN,4159.85,4319.97,4151.79,4255.06,444.7,1902595.23,-21.40993928,-21.41%,,,
1564704000,02/08/2019,ETHMXN,4190,4286.59,4100.02,4159.85,232.1,972258.98,12.99009048,12.99%,,,
1564617600,01/08/2019,ETHMXN,4178,4234.17,4050.01,4190,630.37,2592361.63,-1.903643892,-1.90%,,,
1564531200,31/07/2019,ETHMXN,3979.4,4199.99,3979.4,4178,377.43,1557211.84,-52.61902869,-52.62%,,,
1564444800,30/07/2019,ETHMXN,4007.01,4088.69,3900,3979.4,216.78,867767.08,12.7364148,12.74%,,,
1564358400,29/07/2019,ETHMXN,4007.04,4089.99,3953.02,4007.01,240.97,971850.49,0.012449683,0.01%,,,
1564272000,28/07/2019,ETHMXN,3960.06,4069.91,3800,4007.04,240.07,954756.47,-19.56929229,-19.57%,,,
1564185600,27/07/2019,ETHMXN,4199.25,4294.99,3890.01,3960.06,401.28,1633565.68,59.60675837,59.61%,,,
1564099200,26/07/2019,ETHMXN,4200.57,4247.25,4060.24,4199.25,234.15,970464.03,0.563741192,0.56%,,,
1564012800,25/07/2019,ETHMXN,4117.31,4299.99,4100.01,4200.57,291.35,1231430.19,-28.57731251,-28.58%,,,
1563926400,24/07/2019,ETHMXN,4030,4160,3875.04,4117.31,535.54,2175922.73,-16.30317063,-16.30%,,,
1563840000,23/07/2019,ETHMXN,4160,4225.01,3911.06,4030,500.52,2052671.42,25.97298809,25.97%,,,
1563753600,22/07/2019,ETHMXN,4274.86,4333.79,4082.01,4160,307.59,1280406.06,37.34191619,37.34%,,,
1563667200,21/07/2019,ETHMXN,4469.27,4469.27,4150,4274.86,225.27,961726.43,86.30088338,86.30%,,,
1563580800,20/07/2019,ETHMXN,4254.99,4500,4197.06,4469.27,630.22,2774736.36,-34.00082511,-34.00%,,,
1563494400,19/07/2019,ETHMXN,4350.03,4451.71,4028.65,4254.99,558.05,2358906.13,17.03073201,17.03%,,,
1563408000,18/07/2019,ETHMXN,4088.28,4464.87,3910.01,4350.03,934.09,3971301.92,-28.02192508,-28.02%,,,
