Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume MXN,RRR,Rentabilidad,RR,,
1583798400,10/03/2020,BTCMXN,164978.85,170300,161234.58,164572.37,193.8,32015217.34,2.097420021,2.10%,,,
1583712000,09/03/2020,BTCMXN,169129.41,174958.91,160600.04,164978.85,352.44,58695094.54,11.77664283,11.78%,,,
1583625600,08/03/2020,BTCMXN,177000,177000,165109.58,169129.41,208.12,35321960.72,37.81755718,37.82%,,,
1583539200,07/03/2020,BTCMXN,183461.11,184000,176038.63,177000,128.44,23132047.94,50.30450016,50.30%,,,
1583452800,06/03/2020,BTCMXN,180000.99,184550,178300.01,183461.11,188.94,34326102.1,-18.31332698,-18.31%,,,
1583366400,05/03/2020,BTCMXN,170972.75,182552.91,170113.58,180000.99,481.84,86091173.71,-18.73700814,-18.74%,,,
1583280000,04/03/2020,BTCMXN,170891.87,171899.99,167350,170972.75,182.9,31139326.03,-0.442208857,-0.44%,,,
1583193600,03/03/2020,BTCMXN,172852.87,173199.91,167700,170891.87,283.17,48189839.19,6.925168627,6.93%,,,
1583107200,02/03/2020,BTCMXN,169049.87,175500,167125.44,172852.87,267.03,46273882.89,-14.24184549,-14.24%,,,
1583020800,01/03/2020,BTCMXN,167581,171233.71,165002.89,169049.87,77.83,13034116.64,-18.87279969,-18.87%,,,
1582934400,29/02/2020,BTCMXN,170402.03,172483.29,167581,167581,87.6,14871340.68,32.20353881,32.20%,,,
1582848000,28/02/2020,BTCMXN,171992.64,173536,166000,170402.03,217.72,37131746.92,7.305759691,7.31%,,,
1582761600,27/02/2020,BTCMXN,169520.13,174489.98,165000.01,171992.64,343.2,58640879.65,-7.204283217,-7.20%,,,
1582675200,26/02/2020,BTCMXN,178967.52,179845,165000.99,169520.13,451.19,78232545.49,20.93882843,20.94%,,,
1582588800,25/02/2020,BTCMXN,182994.28,183807.25,176500,178967.52,353.95,63569322.15,11.37663512,11.38%,,,
1582502400,24/02/2020,BTCMXN,185999.99,187590,180112.75,182994.28,243.93,44865631.42,12.32201861,12.32%,,,
1582416000,23/02/2020,BTCMXN,182469.83,187221.72,182115.9,185999.99,202.37,37545910.17,-17.44408756,-17.44%,,,
1582329600,22/02/2020,BTCMXN,183445.54,183999.58,180636.01,182469.83,72.79,13276739.87,13.40445116,13.40%,,,
1582243200,21/02/2020,BTCMXN,182503.66,185879.99,180551.1,183445.54,166.81,30612747.71,-5.646424075,-5.65%,,,
1582156800,20/02/2020,BTCMXN,179181.26,183685.71,177002.01,182503.66,218.77,39405441.76,-15.18672579,-15.19%,,,
1582070400,19/02/2020,BTCMXN,188196.34,189499,172500,179181.26,460.95,84305155.64,19.55760929,19.56%,,,
1581984000,18/02/2020,BTCMXN,179652.59,189700.78,178900.01,188196.34,267.9,49611826.06,-31.89156402,-31.89%,,,
1581897600,17/02/2020,BTCMXN,184990.42,185000,175590,179652.59,215.54,38690935.49,24.76491602,24.76%,,,
1581811200,16/02/2020,BTCMXN,184200.08,186900,178563.47,184990.42,140.77,25789659.97,-5.614406479,-5.61%,,,
1581724800,15/02/2020,BTCMXN,192259.96,192753.89,181010.02,184200.08,222.66,41459508.84,36.19814965,36.20%,,,
1581638400,14/02/2020,BTCMXN,190986.89,193570.09,187544.47,192259.96,192.11,36730860.07,-6.626776326,-6.63%,,,
1581552000,13/02/2020,BTCMXN,192360,194990.99,187691.47,190986.89,258.23,49303215.36,5.317391473,5.32%,,,
1581465600,12/02/2020,BTCMXN,190855.34,193000,190000.02,192360,238.43,45702822.16,-6.310699157,-6.31%,,,
1581379200,11/02/2020,BTCMXN,184244.87,192209.01,180600,190855.34,259.67,48736780.21,-25.45719567,-25.46%,,,
1581292800,10/02/2020,BTCMXN,189384.9,190000,180927.12,184244.87,197.55,36452163.03,26.0188813,26.02%,,,
1581206400,09/02/2020,BTCMXN,184500.98,189500,184301.74,189384.9,116.44,21808736.13,-41.94366197,-41.94%,,,
1581120000,08/02/2020,BTCMXN,182971.87,184601.01,180300,184500.98,135.42,24723670.04,-11.29161128,-11.29%,,,
1581033600,07/02/2020,BTCMXN,181399.99,183989.98,180212.34,182971.87,152.1,27726074,-10.33451677,-10.33%,,,
1580947200,06/02/2020,BTCMXN,178391.33,183335.02,177152,181399.99,236.87,42753239.86,-12.70173513,-12.70%,,,
1580860800,05/02/2020,BTCMXN,170514.99,180000,169695.01,178391.33,306.32,54068985.3,-25.71278402,-25.71%,,,
1580774400,04/02/2020,BTCMXN,175062.97,175999.79,168515.44,170514.99,244.41,41754090.76,18.60799476,18.61%,,,
1580688000,03/02/2020,BTCMXN,176254.39,180000,172764.01,175062.97,98.12,17208280.21,12.1424786,12.14%,,,
1580601600,02/02/2020,BTCMXN,176836.18,178400,172839.7,176254.39,99.19,17466515.18,5.86540982,5.87%,,,
1580515200,01/02/2020,BTCMXN,176368.51,178125,175500.4,176836.18,108.26,19147940.58,-4.319878071,-4.32%,,,
1580428800,31/01/2020,BTCMXN,178054.63,178499.96,173175.78,176368.51,321.66,56524146.65,5.241932475,5.24%,,,
1580342400,30/01/2020,BTCMXN,173499.85,178989.99,170574.1,178054.63,215.47,37823312.01,-21.13881283,-21.14%,,,
1580256000,29/01/2020,BTCMXN,175095.69,175881.81,170760.85,173499.85,378.51,65624354.77,4.216110539,4.22%,,,
1580169600,28/01/2020,BTCMXN,166300,175213.69,166232.74,175095.69,355.19,60271095.08,-24.76333793,-24.76%,,,
1580083200,27/01/2020,BTCMXN,161316.02,169099.99,160640.87,166300,319.95,52840276.51,-15.57737146,-15.58%,,,
1579996800,26/01/2020,BTCMXN,156570.02,161350.99,155799.02,161316.02,85.84,13706600.47,-55.2889096,-55.29%,,,
1579910400,25/01/2020,BTCMXN,158200,158200,155200,156570.02,93.58,14664787.67,17.41803804,17.42%,,,
1579824000,24/01/2020,BTCMXN,157130.78,160499.99,154123,158200,233.45,36975861.75,-4.580081388,-4.58%,,,
1579737600,23/01/2020,BTCMXN,161757.27,162165.62,155392.94,157130.78,206.51,32649558.22,22.40322503,22.40%,,,
1579651200,22/01/2020,BTCMXN,163939.24,164749.99,160680,161757.27,188.78,30655601.24,11.55826888,11.56%,,,
1579564800,21/01/2020,BTCMXN,161724.82,164799.99,159300,163939.24,202.54,32877706.98,-10.93324775,-10.93%,,,
1579478400,20/01/2020,BTCMXN,162038.17,164434.39,159239.82,161724.82,276.46,44729644.32,1.133437025,1.13%,,,
1579392000,19/01/2020,BTCMXN,166443.48,169000,157900,162038.17,334.82,54997615.79,13.15724867,13.16%,,,
1579305600,18/01/2020,BTCMXN,165553.03,167499.97,164800,166443.48,154.23,25599601.1,-5.773520067,-5.77%,,,
1579219200,17/01/2020,BTCMXN,164261.48,167512.12,162782.04,165553.03,392.51,65010165.79,-3.290489414,-3.29%,,,
1579132800,16/01/2020,BTCMXN,165583.65,165772.5,161900,164261.48,257.57,42013285.61,5.133245331,5.13%,,,
1579046400,15/01/2020,BTCMXN,166899.95,167000,160700.02,165583.65,249.74,41123144.33,5.270681509,5.27%,,,
1578960000,14/01/2020,BTCMXN,153499.34,167000,153000.02,166899.95,631.09,101607927.2,-21.23407121,-21.23%,,,
1578873600,13/01/2020,BTCMXN,153989.5,153995.99,150600.02,153499.34,197.6,30207482.52,2.480566802,2.48%,,,
1578787200,12/01/2020,BTCMXN,151277.58,153989.73,150000,153989.5,52.73,8018968.76,-51.43030533,-51.43%,,,
1578700800,11/01/2020,BTCMXN,152200.99,154100,150012.01,151277.58,162.85,24870807.61,5.670310101,5.67%,,,
1578614400,10/01/2020,BTCMXN,148181.74,152599.99,145001,152200.99,230.85,34537475.62,-17.41065627,-17.41%,,,
1578528000,09/01/2020,BTCMXN,151800,152613.3,146520.01,148181.74,207.72,30918332.72,17.41892933,17.42%,,,
1578441600,08/01/2020,BTCMXN,154944.46,160450,147691.01,151800,533.73,83087751.06,5.891480711,5.89%,,,
1578355200,07/01/2020,BTCMXN,146500.99,155000,146200.01,154944.46,576.1,86697273.78,-14.65625759,-14.66%,,,
1578268800,06/01/2020,BTCMXN,138800,146789,137736.11,146500.99,228.68,32611109.06,-33.67583523,-33.68%,,,
1578182400,05/01/2020,BTCMXN,139277.99,141389.83,137080.7,138800,123.32,17273119.25,3.876013623,3.88%,,,
1578096000,04/01/2020,BTCMXN,138656.98,139300,137600,139277.99,89.72,12429030.01,-6.921645118,-6.92%,,,
1578009600,03/01/2020,BTCMXN,131003.11,139300,129510.01,138656.98,257.98,35067528.59,-29.66846267,-29.67%,,,
1577923200,02/01/2020,BTCMXN,136500,137194.31,130550.02,131003.11,191.42,25464841.7,28.71638282,28.72%,,,
1577836800,01/01/2020,BTCMXN,136679.98,137600,136186.36,136500,53.03,7272525.02,3.393927965,3.39%,,,
1577750400,31/12/2019,BTCMXN,137145.09,137599.99,134320.68,136679.98,180.81,24633406.67,2.572368785,2.57%,,,
1577664000,30/12/2019,BTCMXN,139220,139702.43,80000,137145.09,160.83,21697998.05,12.9012622,12.90%,,,
1577577600,29/12/2019,BTCMXN,137700.51,141000,137203.02,139220,55.79,7752941.28,-27.23588457,-27.24%,,,
1577491200,28/12/2019,BTCMXN,136997.99,138899.94,136501.01,137700.51,113.1,15592297.79,-6.211494253,-6.21%,,,
1577404800,27/12/2019,BTCMXN,136495.77,137350,134136.13,136997.99,158.29,21548542.42,-3.17278413,-3.17%,,,
1577318400,26/12/2019,BTCMXN,137392.02,141326.41,135800.02,136495.77,188.38,26057896.01,4.757670666,4.76%,,,
1577232000,25/12/2019,BTCMXN,137492.37,138949.97,135300,137392.02,60.83,8359171.96,1.649679434,1.65%,,,
1577145600,24/12/2019,BTCMXN,137825.01,143000,136006,137492.37,419.12,58232257.28,0.793662913,0.79%,,,
1577059200,23/12/2019,BTCMXN,141899.99,144881.34,120000,137825.01,295.91,41535685.33,13.77101146,13.77%,,,
1576972800,22/12/2019,BTCMXN,135117.76,141999.99,134910,141899.99,160.82,22215758.83,-42.17280189,-42.17%,,,
1576886400,21/12/2019,BTCMXN,135640.4,136394.95,134559.01,135117.76,86.37,11711325.75,6.051175177,6.05%,,,
1576800000,20/12/2019,BTCMXN,135400,136899.99,134000.01,135640.4,155.43,21085133.57,-1.546676961,-1.55%,,,
1576713600,19/12/2019,BTCMXN,138204.58,138888.88,134350.02,135400,294.92,40075121.8,9.50962973,9.51%,,,
1576627200,18/12/2019,BTCMXN,125430.41,140001,122100.01,138204.58,377.82,49376708.25,-33.81020062,-33.81%,,,
1576540800,17/12/2019,BTCMXN,130961.01,131445.26,120672.68,125430.41,218.45,27821028.17,25.31746395,25.32%,,,
1576454400,16/12/2019,BTCMXN,135910,136134.97,129650.02,130961.01,162.4,21540473.43,30.47407635,30.47%,,,
1576368000,15/12/2019,BTCMXN,135336.65,136453.31,133701.09,135910,64.11,8666090.17,-8.943222586,-8.94%,,,
1576281600,14/12/2019,BTCMXN,138397.09,138488.46,133100.01,135336.65,179.58,24372425.79,17.0422096,17.04%,,,
1576195200,13/12/2019,BTCMXN,136949.94,139198.99,136509.69,138397.09,163.37,22537438.6,-8.858113485,-8.86%,,,
1576108800,12/12/2019,BTCMXN,136900.01,138987.58,135000.01,136949.94,144.11,19768393.55,-0.346471445,-0.35%,,,
1576022400,11/12/2019,BTCMXN,139694.4,139999.93,131827.61,136900.01,138.84,19166919.8,20.1266926,20.13%,,,
1575936000,10/12/2019,BTCMXN,141366.46,142536.45,138000,139694.4,213.61,29924184.36,7.827629793,7.83%,,,
1575849600,09/12/2019,BTCMXN,145150,145849.96,138000,141366.46,210.95,30138751.41,17.93571936,17.94%,,,
1575763200,08/12/2019,BTCMXN,144501,145999,142551.01,145150,90.04,13003221.12,-7.207907597,-7.21%,,,
1575676800,07/12/2019,BTCMXN,145299.98,145300,143780,144501,87.97,12753742.3,9.082414459,9.08%,,,
1575590400,06/12/2019,BTCMXN,143798.89,146499.98,141512.01,145299.98,187.91,27020060.91,-7.988345485,-7.99%,,,
1575504000,05/12/2019,BTCMXN,140555,145000,140000,143798.89,194.82,27726641.73,-16.65070321,-16.65%,,,
1575417600,04/12/2019,BTCMXN,142500,150749.03,138920.01,140555,214.74,30674278.06,9.057464841,9.06%,,,
1575331200,03/12/2019,BTCMXN,143600.99,144900,141650,142500,158.94,22831049.12,6.927079401,6.93%,,,
1575244800,02/12/2019,BTCMXN,145553.61,145799.73,140800,143600.99,173.73,24879761.06,11.23939446,11.24%,,,
1575158400,01/12/2019,BTCMXN,147751,148149.99,142085.69,145553.61,95.51,13791215.04,23.00691027,23.01%,,,
1575072000,30/11/2019,BTCMXN,152000,152000,146000.01,147751,113.92,16965165.39,37.29810393,37.30%,,,
1574985600,29/11/2019,BTCMXN,145249.99,152999.9,145031.73,152000,196.43,29356711.6,-34.36343736,-34.36%,,,
1574899200,28/11/2019,BTCMXN,146950,150000,144192.48,145249.99,240.46,35608260.8,7.069824503,7.07%,,,
1574812800,27/11/2019,BTCMXN,140584.75,149125,134024.03,146950,281.01,40489556.3,-22.65132913,-22.65%,,,
1574726400,26/11/2019,BTCMXN,138899.99,141941.28,136104.01,140584.75,183.04,25387396.68,-9.204326923,-9.20%,,,
1574640000,25/11/2019,BTCMXN,134246.58,143998.38,126004.88,138899.99,231.75,31615885.27,-20.07943905,-20.08%,,,
1574553600,24/11/2019,BTCMXN,142421.32,142978,133540,134246.58,114.28,15773802.64,71.53255163,71.53%,,,
1574467200,23/11/2019,BTCMXN,141818.1,143995.67,138526.94,142421.32,105.6,14936044.32,-5.712310606,-5.71%,,,
1574380800,22/11/2019,BTCMXN,148080.99,149990,132313.01,141818.1,294.91,41590025.11,21.23661456,21.24%,,,
1574294400,21/11/2019,BTCMXN,156990.9,158500,145000,148080.99,200.68,30255092.33,44.39859478,44.40%,,,
1574208000,20/11/2019,BTCMXN,156705.34,159949.99,155601.01,156990.9,139.39,21966573.61,-2.048640505,-2.05%,,,
1574121600,19/11/2019,BTCMXN,157499.8,158844.89,154001.58,156705.34,146.65,22994656.95,5.41738834,5.42%,,,
1574035200,18/11/2019,BTCMXN,162789.42,163732.89,155317.89,157499.8,81.79,13067540.23,64.67318743,64.67%,,,
1573948800,17/11/2019,BTCMXN,162521.99,165068.9,161501.54,162789.42,68.63,11229570.01,-3.896692409,-3.90%,,,
1573862400,16/11/2019,BTCMXN,163001,164999.99,162101,162521.99,103.05,16825841.43,4.648326055,4.65%,,,
1573776000,15/11/2019,BTCMXN,166834.86,168700,161700.01,163001,182.44,29903985.03,21.01436089,21.01%,,,
1573689600,14/11/2019,BTCMXN,169999.98,171796.57,166834.85,166834.86,194.89,32884830.73,16.24054595,16.24%,,,
1573603200,13/11/2019,BTCMXN,169515,170999.99,168515,169999.98,104.51,17757258.4,-4.64051287,-4.64%,,,
1573516800,12/11/2019,BTCMXN,167859.9,170502.54,165101,169515,126.99,21340958.88,-13.03330971,-13.03%,,,
1573430400,11/11/2019,BTCMXN,172050.79,173995.26,165847.7,167859.9,118.71,19932527.25,35.303597,35.30%,,,
1573344000,10/11/2019,BTCMXN,169099.96,175000,167356.58,172050.79,58.84,10092573.08,-50.15006798,-50.15%,,,
1573257600,09/11/2019,BTCMXN,168555,171620.37,167451.07,169099.96,129.76,22005750.48,-4.199753391,-4.20%,,,
1573171200,08/11/2019,BTCMXN,177671.22,178698.33,166302.01,168555,201.98,34507788.68,45.13427072,45.13%,,,
1573084800,07/11/2019,BTCMXN,179442.65,180342.51,175551.02,177671.22,124.92,22172988.54,14.18051553,14.18%,,,
1572998400,06/11/2019,BTCMXN,180936.25,183297.34,178200,179442.65,239.5,43177540.5,6.236325678,6.24%,,,
1572912000,05/11/2019,BTCMXN,179399.73,207804.52,176000,180936.25,214.85,38645736.83,-7.151594135,-7.15%,,,
1572825600,04/11/2019,BTCMXN,175900,181273.31,171854,179399.73,130.44,23166449.08,-26.83019013,-26.83%,,,
1572739200,03/11/2019,BTCMXN,177193.85,180000,174007.22,175900,43.63,7681031.43,29.65505386,29.66%,,,
1572652800,02/11/2019,BTCMXN,177344.59,179315.98,175777,177193.85,73.34,13046562.07,2.055358604,2.06%,,,
1572566400,01/11/2019,BTCMXN,176329.95,177499.98,172635.41,177344.59,130.86,22937568.76,-7.753629833,-7.75%,,,
1572480000,31/10/2019,BTCMXN,174527.01,179001,172150.02,176329.95,114.82,20187987.71,-15.70231667,-15.70%,,,
1572393600,30/10/2019,BTCMXN,179196.03,179958.82,171502,174527.01,151.45,26434542.72,30.82878838,30.83%,,,
1572307200,29/10/2019,BTCMXN,176555.44,182389.08,173533.06,179196.03,151.63,27063066.36,-17.41469366,-17.41%,,,
1572220800,28/10/2019,BTCMXN,180906.34,188223.1,174289.56,176555.44,187.1,33603296.69,23.25440941,23.25%,,,
1572134400,27/10/2019,BTCMXN,175128.4,184758.87,171551,180906.34,116.87,20959036.57,-49.43903483,-49.44%,,,
1572048000,26/10/2019,BTCMXN,164500.7,195000,162501.71,175128.4,346.1,60976232.25,-30.70702109,-30.71%,,,
1571961600,25/10/2019,BTCMXN,142082.92,165695.8,142053,164500.7,284.26,44745034.57,-78.86364596,-78.86%,,,
1571875200,24/10/2019,BTCMXN,141830,144500,140100,142082.92,193.72,27617168.85,-1.305595705,-1.31%,,,
1571788800,23/10/2019,BTCMXN,152900.01,154492.46,140000,141830,232.12,33378964.12,47.69089264,47.69%,,,
1571702400,22/10/2019,BTCMXN,156300,156900,152760.01,152900.01,141.23,21973239.8,24.07413439,24.07%,,,
1571616000,21/10/2019,BTCMXN,156727.21,158532.99,154510.72,156300,120.99,18902529.4,3.530952971,3.53%,,,
1571529600,20/10/2019,BTCMXN,151728,158881.52,150300,156727.21,52.22,8038954.5,-95.73362696,-95.73%,,,
1571443200,19/10/2019,BTCMXN,152092,154100,150900,151728,77.33,11788230.42,4.707099444,4.71%,,,
1571356800,18/10/2019,BTCMXN,154569.48,155725.99,150850.37,152092,129.38,19727098.97,19.14886381,19.15%,,,
1571270400,17/10/2019,BTCMXN,154832.39,156881.47,153000.01,154569.48,145.01,22451666.59,1.813047376,1.81%,,,
1571184000,16/10/2019,BTCMXN,158255.64,158699,152000,154832.39,154.23,23799415.34,22.19574661,22.20%,,,
1571097600,15/10/2019,BTCMXN,161867.89,164150,157000,158255.64,169.15,26887526.4,21.35530594,21.36%,,,
1571011200,14/10/2019,BTCMXN,160298.15,161999.99,159051,161867.89,96.62,15540390.82,-16.24653281,-16.25%,,,
1570924800,13/10/2019,BTCMXN,161150,164456.11,158600,160298.15,36.94,5979429.77,23.06036816,23.06%,,,
1570838400,12/10/2019,BTCMXN,160648.1,163624.43,160000.01,161150,69.3,11218439.29,-7.242424242,-7.24%,,,
1570752000,11/10/2019,BTCMXN,167000,170000,160000,160648.1,121.43,19745101.84,52.3091493,52.31%,,,
1570665600,10/10/2019,BTCMXN,168397.39,168800,164750,167000,104.67,17412154.44,13.3504347,13.35%,,,
1570579200,09/10/2019,BTCMXN,160301,170000,159500,168397.39,141.24,23454719.79,-57.32363353,-57.32%,,,
1570492800,08/10/2019,BTCMXN,160802,162827.28,158909,160301,117.66,18914352.46,4.258031617,4.26%,,,
1570406400,07/10/2019,BTCMXN,153717.65,162991,151551.01,160802,128.29,20458287.34,-55.22137345,-55.22%,,,
1570320000,06/10/2019,BTCMXN,159960.24,159999.99,152966.15,153717.65,56.52,8850422.63,110.4492215,110.45%,,,
1570233600,05/10/2019,BTCMXN,160328.64,160394.37,157000,159960.24,57.58,9123912.51,6.39805488,6.40%,,,
1570147200,04/10/2019,BTCMXN,162706.8,162706.8,158509.64,160328.64,119.75,19192582.69,19.8593737,19.86%,,,
1570060800,03/10/2019,BTCMXN,166000,166984.34,159250.01,162706.8,118.33,19169187.96,27.83064312,27.83%,,,
1569974400,02/10/2019,BTCMXN,164882.28,166549.99,162251,166000,149.58,24541804.92,-7.472389357,-7.47%,,,
1569888000,01/10/2019,BTCMXN,163948.42,170001.31,161651.01,164882.28,210.86,35085306.24,-4.428815328,-4.43%,,,
1569801600,30/09/2019,BTCMXN,160457.29,164874.99,152500,163948.42,175.4,28387459.76,-19.90381984,-19.90%,,,
1569715200,29/09/2019,BTCMXN,162999.98,163000,156280.01,160457.29,73.9,11786864.35,34.40717185,34.41%,,,
1569628800,28/09/2019,BTCMXN,162414.02,164498.99,159100.01,162999.98,98.56,15903240.39,-5.945211039,-5.95%,,,
1569542400,27/09/2019,BTCMXN,159100,163999.98,154699.59,162414.02,152.97,24334867.52,-21.66450938,-21.66%,,,
1569456000,26/09/2019,BTCMXN,165239.69,167398.36,150100,159100,229.51,36618342.14,26.75129624,26.75%,,,
1569369600,25/09/2019,BTCMXN,166200.01,172000,160090.7,165239.69,262.39,43727434.86,3.659895575,3.66%,,,
1569283200,24/09/2019,BTCMXN,189998.96,191000,157200,166200.01,396.76,69371489.18,59.98323924,59.98%,,,
1569196800,23/09/2019,BTCMXN,195955.64,195955.64,189000,189998.96,140.69,26998807.12,42.33904329,42.34%,,,
1569110400,22/09/2019,BTCMXN,195198.39,195999.99,191500,195955.64,32.86,6374631.17,-23.04473524,-23.04%,,,
1569024000,21/09/2019,BTCMXN,198821.04,198951.14,193500,195198.39,74.04,14486389.22,48.92828201,48.93%,,,
1568937600,20/09/2019,BTCMXN,201699.99,201800,196596.59,198821.04,128.38,25486590.81,22.425222,22.43%,,,
1568851200,19/09/2019,BTCMXN,197815,202999.88,190000,201699.99,252.12,49496293.67,-15.40928923,-15.41%,,,
1568764800,18/09/2019,BTCMXN,199055.74,199897.39,197074,197815,157.65,31271901.06,7.870218839,7.87%,,,
1568678400,17/09/2019,BTCMXN,200799.97,201000,197801.05,199055.74,106.07,21132944.54,16.44414066,16.44%,,,
1568592000,16/09/2019,BTCMXN,201997.02,203771.96,197600,200799.97,75.12,14989272.03,15.93517039,15.94%,,,
1568505600,15/09/2019,BTCMXN,202826.68,203863.81,200700,201997.02,41.85,8449281.53,19.82461171,19.82%,,,
1568419200,14/09/2019,BTCMXN,201603.03,204500,200501.52,202826.68,87.04,17675860.36,-14.05847886,-14.06%,,,
1568332800,13/09/2019,BTCMXN,202999.99,204000,198060.23,201603.03,154.06,30890539.61,9.067635986,9.07%,,,
1568246400,12/09/2019,BTCMXN,199273.67,204996.46,196799,202999.99,130.22,26238484.27,-28.61557364,-28.62%,,,
1568160000,11/09/2019,BTCMXN,197500,200000,194500,199273.67,148.67,29405947.52,-11.9302482,-11.93%,,,
1568073600,10/09/2019,BTCMXN,202200.02,204489.99,193857.51,197500,167.75,33420948.32,28.01800298,28.02%,,,
1567987200,09/09/2019,BTCMXN,205766.07,205766.07,198465.54,202200.02,169.32,34287004.96,21.06100874,21.06%,,,
1567900800,08/09/2019,BTCMXN,206884.9,208700,202999.01,205766.07,39.12,8039980.29,28.59994888,28.60%,,,
1567814400,07/09/2019,BTCMXN,204218.96,208495.35,202614.82,206884.9,47.43,9736938.3,-56.2078853,-56.21%,,,
1567728000,06/09/2019,BTCMXN,210000,216626.47,201514.96,204218.96,204.26,42648319.66,28.30235974,28.30%,,,
1567641600,05/09/2019,BTCMXN,207750.05,211023.62,206200.01,210000,156.76,32759691.6,-14.35283236,-14.35%,,,
1567555200,04/09/2019,BTCMXN,211999.97,213600,202580.13,207750.05,163.57,34067258.99,25.98227059,25.98%,,,
1567468800,03/09/2019,BTCMXN,208373.87,214499.99,206000.02,211999.97,197.28,41580447.08,-18.38047445,-18.38%,,,
1567382400,02/09/2019,BTCMXN,197782.34,211500,196016.29,208373.87,215.06,44084432.35,-49.24918627,-49.25%,,,
1567296000,01/09/2019,BTCMXN,194376.95,199407.23,192000,197782.34,49.31,9613686.93,-69.06083959,-69.06%,,,
1567209600,31/08/2019,BTCMXN,193681.07,194799.99,189792.96,194376.95,60.65,11716789.4,-11.47370157,-11.47%,,,
1567123200,30/08/2019,BTCMXN,191610.55,194999.99,190000,193681.07,137.03,26397646.74,-15.10997592,-15.11%,,,
1567036800,29/08/2019,BTCMXN,196933.35,197982.46,189000,191610.55,168.44,32504399.33,31.60056994,31.60%,,,
1566950400,28/08/2019,BTCMXN,203800,206999.5,193900,196933.35,179.15,35711416.96,38.32905387,38.33%,,,
1566864000,27/08/2019,BTCMXN,205500.02,206949.99,201000,203800,114.62,23311413.7,14.83179201,14.83%,,,
1566777600,26/08/2019,BTCMXN,202177,212000,201800,205500.02,124.07,25515443.96,-26.78342871,-26.78%,,,
1566691200,25/08/2019,BTCMXN,201500,205099,198750,202177,44.92,9037436.51,-15.07123776,-15.07%,,,
1566604800,24/08/2019,BTCMXN,207300,208479.4,197751.01,201500,93.04,18790759.43,62.33877902,62.34%,,,
1566518400,23/08/2019,BTCMXN,201617.93,209263.03,199050.53,207300,140.11,28849954.04,-40.55435015,-40.55%,,,
1566432000,22/08/2019,BTCMXN,199737.61,203798.97,193645.25,201617.93,156.36,31180493.83,-12.02558199,-12.03%,,,
1566345600,21/08/2019,BTCMXN,213100,214999.99,194500,199737.61,264.65,53202116.76,50.49079917,50.49%,,,
1566259200,20/08/2019,BTCMXN,217800,219761.33,208201.01,213100,188.22,40207895.34,24.97077888,24.97%,,,
1566172800,19/08/2019,BTCMXN,202750.02,218765.66,201500.94,217800,141.85,30145029.88,-106.0978498,-106.10%,,,
1566086400,18/08/2019,BTCMXN,200821.09,207470.76,198501.02,202750.02,47.22,9614025.66,-40.84985176,-40.85%,,,
1566000000,17/08/2019,BTCMXN,204900,207219.46,197000.02,200821.09,82.07,16614268.48,49.70037773,49.70%,,,
1565913600,16/08/2019,BTCMXN,204497.04,209407.91,193104.94,204900,250.63,50962877,-1.607788373,-1.61%,,,
1565827200,15/08/2019,BTCMXN,197495.39,206755.49,187002.97,204497.04,323.74,64590302.09,-21.62738617,-21.63%,,,
1565740800,14/08/2019,BTCMXN,210001,210657.99,196050,197495.39,202.76,41182734.71,61.67690866,61.68%,,,
1565654400,13/08/2019,BTCMXN,223900.01,225591.99,209000,210001,246.89,53025614.79,56.2963668,56.30%,,,
1565568000,12/08/2019,BTCMXN,226900,226900,222209.01,223900.01,171.19,38454497.04,17.52432969,17.52%,,,
1565481600,11/08/2019,BTCMXN,220103,226900,217603.41,226900,69.15,15372717.85,-98.29356471,-98.29%,,,
1565395200,10/08/2019,BTCMXN,229683.78,231200,217036.01,220103,113.21,25316388.55,84.62838972,84.63%,,,
1565308800,09/08/2019,BTCMXN,232000,232500,225801,229683.78,109.41,25046748.2,21.17009414,21.17%,,,
1565222400,08/08/2019,BTCMXN,234496.28,234499.98,222101.99,232000,156.19,35586812.85,15.98232921,15.98%,,,
1565136000,07/08/2019,BTCMXN,223799.84,236700,222000,234496.28,235.55,54274554.84,-45.4104861,-45.41%,,,
1565049600,06/08/2019,BTCMXN,230499,237999.94,217501.61,223799.84,232.63,52709425.2,28.79748958,28.80%,,,
1564963200,05/08/2019,BTCMXN,210675.85,232202,209800.09,230499,302.73,68298640.91,-65.48128696,-65.48%,,,
1564876800,04/08/2019,BTCMXN,208590.1,211499.99,202500.01,210675.85,156.23,32455098.69,-13.35050887,-13.35%,,,
1564790400,03/08/2019,BTCMXN,203999,209500,203243.1,208590.1,103.89,21576058.43,-44.19193378,-44.19%,,,
1564704000,02/08/2019,BTCMXN,200511.06,207000,199500,203999,211.32,42735132.78,-16.50548931,-16.51%,,,
1564617600,01/08/2019,BTCMXN,193189.9,204161.55,190101.01,200511.06,187.4,36833819.49,-39.06702241,-39.07%,,,
1564531200,31/07/2019,BTCMXN,184099,194430,182714.18,193189.9,164.73,31345134.62,-55.18666909,-55.19%,,,
1564444800,30/07/2019,BTCMXN,181600,187350.66,179500.01,184099,117.82,21627972.25,-21.21032083,-21.21%,,,
1564358400,29/07/2019,BTCMXN,183099.93,185800,179852.4,181600,135.34,24784574.96,11.08268066,11.08%,,,
